일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2011/10/28","4105.62","21.00","0.51","4168.56","4176.99","4087.28","124712.0","7374124.0","8.4539274E8"
"2011/10/27","4084.62","58.88","1.46","4049.79","4089.63","4015.39","95060.0","5691980.0","8.41334024E8"
"2011/10/26","4025.74","3.26","0.08","3983.86","4031.50","3963.96","59264.0","3738232.0","8.28775487E8"
"2011/10/25","4022.48","-15.24","-0.38","4039.99","4052.68","4008.51","68631.0","4314165.0","8.2743134E8"
"2011/10/24","4037.72","133.29","3.41","3946.49","4037.72","3945.43","76271.0","4803733.0","8.3101337E8"
"2011/10/21","3904.43","65.43","1.70","3894.18","3918.62","3843.57","79650.0","4725834.0","8.03855205E8"
"2011/10/20","3839.00","-104.58","-2.65","3944.82","3975.45","3835.24","78721.0","4962265.0","7.90288214E8"
"2011/10/19","3943.58","39.13","1.00","3929.76","3943.58","3894.44","74167.0","4042421.0","8.11999492E8"
"2011/10/18","3904.45","-58.77","-1.48","3882.74","3924.70","3874.45","77032.0","4786029.0","8.03668686E8"
"2011/10/17","3963.22","60.76","1.56","3947.07","3963.22","3923.51","69224.0","4186486.0","8.15653568E8"
"2011/10/14","3902.46","24.06","0.62","3859.82","3912.89","3832.56","75477.0","3905417.0","8.02817997E8"
"2011/10/13","3878.40","20.37","0.53","3906.12","3918.46","3878.40","83511.0","4681951.0","7.98050628E8"
"2011/10/12","3858.03","31.48","0.82","3809.28","3862.00","3788.54","75017.0","4275842.0","7.93662161E8"
"2011/10/11","3826.55","65.80","1.75","3857.95","3860.44","3817.00","88554.0","5212022.0","7.87208138E8"
"2011/10/10","3760.75","4.85","0.13","3759.74","3803.92","3752.17","67198.0","3708518.0","7.73644594E8"
"2011/10/07","3755.90","99.97","2.73","3747.42","3777.29","3736.48","96657.0","5657417.0","7.72355664E8"
"2011/10/06","3655.93","109.28","3.08","3655.79","3709.11","3647.02","98015.0","5685945.0","7.51264444E8"
"2011/10/05","3546.65","-74.05","-2.05","3647.25","3647.25","3529.52","92284.0","5704754.0","7.29300421E8"
"2011/10/04","3620.70","-138.31","-3.68","3573.08","3623.56","3517.71","83331.0","5165405.0","7.44924695E8"
"2011/09/30","3759.01","2.65","0.07","3729.50","3771.27","3695.39","80039.0","4524970.0","7.73884389E8"
"2011/09/29","3756.36","106.72","2.92","3629.07","3759.59","3617.59","92470.0","4955001.0","7.73287141E8"
"2011/09/28","3649.64","-18.83","-0.51","3700.10","3727.55","3649.64","92520.0","4786618.0","7.51472267E8"
"2011/09/27","3668.47","184.05","5.28","3598.37","3670.24","3576.30","87288.0","4475139.0","7.56476797E8"
"2011/09/26","3484.42","-64.33","-1.81","3597.88","3599.92","3462.51","96415.0","5173991.0","7.18762444E8"
"2011/09/23","3548.75","-213.14","-5.67","3625.47","3644.58","3548.70","102719.0","5395894.0","7.33576448E8"
"2011/09/22","3761.89","-124.15","-3.19","3784.26","3808.17","3730.76","71867.0","4134275.0","7.778229E8"
"2011/09/21","3886.04","33.87","0.88","3859.64","3922.49","3834.40","67863.0","4269515.0","8.03471478E8"
"2011/09/20","3852.17","36.09","0.95","3813.73","3861.10","3754.64","65468.0","3818169.0","7.95973128E8"
"2011/09/19","3816.08","-32.94","-0.86","3800.53","3847.64","3786.29","55861.0","3097432.0","7.88725795E8"
"2011/09/16","3849.02","144.62","3.90","3809.52","3869.36","3784.03","84805.0","4971016.0","7.96510093E8"
"2011/09/15","3704.40","56.44","1.55","3754.52","3776.78","3636.63","82307.0","4351526.0","7.66810587E8"
"2011/09/14","3647.96","-137.62","-3.64","3759.31","3769.80","3633.78","71873.0","4097722.0","7.54970789E8"
"2011/09/09","3785.58","-86.33","-2.23","3798.01","3868.39","3785.46","66447.0","3606421.0","7.83525488E8"
"2011/09/08","3871.91","41.30","1.08","3886.81","3890.99","3822.64","91900.0","5010024.0","8.00949783E8"
"2011/09/07","3830.61","147.03","3.99","3780.59","3831.16","3753.17","63290.0","4028589.0","7.92874568E8"
"2011/09/06","3683.58","-35.19","-0.95","3648.66","3735.04","3627.03","72124.0","4459500.0","7.63414151E8"
"2011/09/05","3718.77","-182.24","-4.67","3816.81","3819.15","3718.76","68335.0","4121824.0","7.71303349E8"
"2011/09/02","3901.01","-38.67","-0.98","3920.64","3960.66","3873.00","62125.0","3684170.0","8.08908769E8"
"2011/09/01","3939.68","4.62","0.12","3949.08","4041.93","3933.65","90658.0","6115626.0","8.16289425E8"
"2011/08/31","3935.06","76.27","1.98","3863.57","3935.06","3843.56","68006.0","4625292.0","8.15021493E8"
"2011/08/30","3858.79","33.79","0.88","3880.37","3902.77","3843.39","79715.0","4354548.0","7.99255097E8"
"2011/08/29","3825.00","107.45","2.89","3779.25","3843.34","3730.39","70332.0","4586037.0","7.92550258E8"
"2011/08/26","3717.55","30.50","0.83","3663.65","3729.82","3663.39","53296.0","3427793.0","7.69971655E8"
"2011/08/25","3687.05","31.96","0.87","3739.21","3768.28","3681.70","64779.0","4109784.0","7.63993386E8"
"2011/08/24","3655.09","-45.41","-1.23","3723.43","3746.71","3628.22","87636.0","5696118.0","7.58019966E8"
"2011/08/23","3700.50","144.52","4.06","3607.07","3718.95","3575.27","89749.0","5972689.0","7.67038084E8"
"2011/08/22","3555.98","-66.44","-1.83","3646.87","3660.32","3539.54","85828.0","5187408.0","7.37114878E8"
"2011/08/19","3622.42","-247.33","-6.39","3717.21","3729.71","3620.29","108052.0","6987679.0","7.52088048E8"
"2011/08/18","3869.75","-76.90","-1.95","3942.08","3949.21","3812.46","84401.0","5720501.0","8.0329898E8"
"2011/08/17","3946.65","19.50","0.50","3902.18","3982.94","3901.19","62515.0","4185942.0","8.19041451E8"
"2011/08/16","3927.15","197.72","5.30","3851.93","3927.15","3848.95","75286.0","5217581.0","8.14486654E8"
"2011/08/12","3729.43","-60.23","-1.59","3845.02","3853.44","3719.25","96800.0","6397348.0","7.74218345E8"
"2011/08/11","3789.66","10.78","0.29","3628.31","3831.86","3628.31","106151.0","6537419.0","7.86159479E8"
"2011/08/10","3778.88","-10.65","-0.28","3946.65","3947.08","3774.00","124914.0","8491107.0","7.82918003E8"
"2011/08/09","3789.53","-142.12","-3.61","3799.05","3858.02","3552.30","161592.0","9951388.0","7.84877765E8"
"2011/08/08","3931.65","-147.43","-3.61","4020.57","4067.97","3795.70","117574.0","7682174.0","8.14117811E8"
"2011/08/05","4079.08","-153.47","-3.63","4060.51","4133.25","4037.52","107916.0","7656494.0","8.44471909E8"
"2011/08/04","4232.55","-98.86","-2.28","4330.83","4339.11","4223.03","66869.0","5288688.0","8.76333351E8"
"2011/08/03","4331.41","-119.22","-2.68","4360.16","4367.41","4313.87","75693.0","5877867.0","8.97423689E8"
"2011/08/02","4450.63","-114.15","-2.50","4519.41","4523.30","4439.79","67765.0","5337104.0","9.21478087E8"
"2011/08/01","4564.78","82.68","1.84","4542.55","4574.52","4538.23","53851.0","4337631.0","9.44684017E8"
"2011/07/29","4482.10","-49.33","-1.09","4537.16","4537.16","4479.71","51812.0","3689178.0","9.27077365E8"
"2011/07/28","4531.43","-46.71","-1.02","4500.60","4543.06","4500.51","51029.0","3837946.0","9.37626053E8"
"2011/07/27","4578.14","12.84","0.28","4523.41","4578.56","4522.57","58541.0","4360462.0","9.47095708E8"
"2011/07/26","4565.30","40.00","0.88","4554.35","4565.30","4519.44","59134.0","4409090.0","9.44407777E8"
"2011/07/25","4525.30","-48.82","-1.07","4530.77","4536.91","4512.80","53088.0","3908419.0","9.35999234E8"
"2011/07/22","4574.12","52.38","1.16","4557.65","4577.96","4539.53","72700.0","5157650.0","9.459402E8"
"2011/07/21","4521.74","-19.17","-0.42","4535.15","4539.67","4498.92","62017.0","5145518.0","9.35014952E8"
"2011/07/20","4540.91","61.92","1.38","4542.57","4557.49","4527.17","82524.0","5790999.0","9.39663729E8"
"2011/07/19","4478.99","-4.30","-0.10","4472.06","4502.36","4465.83","51667.0","3958008.0","9.27898619E8"
"2011/07/18","4483.29","-45.22","-1.00","4533.44","4533.44","4465.12","50643.0","3667342.0","9.28784127E8"
"2011/07/15","4528.51","23.24","0.52","4486.81","4528.51","4484.67","54136.0","3764738.0","9.37396903E8"
"2011/07/14","4505.27","-6.18","-0.14","4484.38","4505.27","4449.30","58240.0","4700433.0","9.32050469E8"
"2011/07/13","4511.45","43.19","0.97","4484.67","4511.61","4464.79","55848.0","4131960.0","9.32975715E8"
"2011/07/12","4468.26","-104.26","-2.28","4516.05","4528.92","4466.18","60545.0","4368341.0","9.23793642E8"
"2011/07/11","4572.52","-61.10","-1.32","4603.92","4612.70","4559.42","55508.0","4022239.0","9.45432048E8"
"2011/07/08","4633.62","-2.22","-0.05","4661.98","4661.98","4616.38","110926.0","7205733.0","9.57855906E8"
"2011/07/07","4635.84","17.37","0.38","4606.07","4648.36","4602.04","69254.0","5486657.0","9.58359792E8"
"2011/07/06","4618.47","27.96","0.61","4578.33","4618.47","4576.41","55006.0","4633631.0","9.53939193E8"
"2011/07/05","4590.51","32.50","0.71","4562.74","4594.61","4552.84","52309.0","4088388.0","9.48378349E8"
"2011/07/04","4558.01","47.07","1.04","4550.46","4574.10","4547.99","69634.0","4451211.0","9.41474721E8"
"2011/07/01","4510.94","50.47","1.13","4504.03","4525.82","4491.34","57133.0","4295186.0","9.32733182E8"
"2011/06/30","4460.47","10.80","0.24","4470.48","4474.70","4440.85","53816.0","4108216.0","9.22691526E8"
"2011/06/29","4449.67","68.38","1.56","4461.18","4463.96","4426.81","52271.0","3926181.0","9.20397724E8"
"2011/06/28","4381.29","-14.03","-0.32","4443.87","4465.20","4381.29","52690.0","3958614.0","9.05943511E8"
"2011/06/27","4395.32","-41.03","-0.92","4403.95","4410.39","4363.98","46833.0","3491861.0","9.09309174E8"
"2011/06/24","4436.35","79.22","1.82","4374.05","4436.35","4369.32","82926.0","6184539.0","9.17738895E8"
"2011/06/23","4357.13","-21.98","-0.50","4340.87","4378.28","4338.90","58391.0","3927198.0","9.01762057E8"
"2011/06/22","4379.11","29.71","0.68","4390.46","4410.01","4373.34","73456.0","4394930.0","9.05693115E8"
"2011/06/21","4349.40","72.06","1.68","4322.95","4359.84","4278.16","66169.0","5037591.0","8.99411566E8"
"2011/06/20","4277.34","-33.16","-0.77","4312.47","4341.41","4271.95","59374.0","4795092.0","8.85110939E8"
"2011/06/17","4310.50","-45.72","-1.05","4376.86","4379.20","4258.79","85108.0","5964258.0","8.92012049E8"
"2011/06/16","4356.22","-94.21","-2.12","4386.11","4409.09","4347.58","54193.0","4249403.0","9.00643308E8"
"2011/06/15","4450.43","9.90","0.22","4463.87","4465.94","4399.83","56030.0","4219775.0","9.20207738E8"
"2011/06/14","4440.53","62.81","1.43","4369.53","4455.42","4356.46","57721.0","4478428.0","9.17931674E8"
"2011/06/13","4377.72","19.00","0.44","4321.58","4387.62","4321.58","52592.0","3896329.0","9.04742904E8"
"2011/06/10","4358.72","-49.56","-1.12","4440.06","4463.71","4353.59","61033.0","4812498.0","9.0127605E8"
"2011/06/09","4408.28","-36.52","-0.82","4429.19","4450.23","4400.30","67375.0","5479427.0","9.11500213E8"
"2011/06/08","4444.80","-42.06","-0.94","4491.91","4505.74","4412.61","56428.0","4691724.0","9.18412957E8"
"2011/06/07","4486.86","-34.36","-0.76","4476.99","4505.32","4472.13","54061.0","4390512.0","9.24555414E8"
"2011/06/03","4521.22","2.03","0.04","4538.98","4556.15","4507.50","54970.0","4478826.0","9.33311553E8"
"2011/06/02","4519.19","-59.40","-1.30","4486.67","4548.84","4476.77","64162.0","5008222.0","9.33494999E8"
"2011/06/01","4578.59","1.50","0.03","4580.07","4605.09","4557.86","68106.0","5257700.0","9.45943372E8"
"2011/05/31","4577.09","106.54","2.38","4494.05","4595.36","4488.45","82986.0","6418776.0","9.45566993E8"
"2011/05/30","4470.55","-9.28","-0.21","4511.85","4513.78","4448.10","47074.0","3480935.0","9.22734951E8"
"2011/05/27","4479.83","15.68","0.35","4453.74","4505.39","4448.12","62698.0","5091635.0","9.24475576E8"
"2011/05/26","4464.15","121.47","2.80","4397.51","4471.32","4386.46","64493.0","5291937.0","9.21040015E8"
"2011/05/25","4342.68","-46.23","-1.05","4418.08","4438.47","4327.55","62255.0","5198108.0","8.96043634E8"
"2011/05/24","4388.91","11.67","0.27","4371.55","4414.64","4365.16","58535.0","4541921.0","9.06607407E8"
"2011/05/23","4377.24","-119.37","-2.65","4471.93","4471.93","4377.24","64039.0","4739650.0","9.0438067E8"
"2011/05/20","4496.61","36.76","0.82","4472.00","4499.69","4432.80","63897.0","4485064.0","9.29049327E8"
"2011/05/19","4459.85","-87.60","-1.93","4556.10","4561.55","4451.01","73956.0","5762628.0","9.21347173E8"
"2011/05/18","4547.45","77.07","1.72","4487.53","4555.35","4477.99","62538.0","5270908.0","9.39678528E8"
"2011/05/17","4470.38","7.05","0.16","4462.61","4484.17","4440.00","54933.0","3864397.0","9.23822733E8"
"2011/05/16","4463.33","-39.76","-0.88","4467.17","4491.15","4449.50","68987.0","4675123.0","9.22983645E8"
"2011/05/13","4503.09","-15.71","-0.35","4534.38","4539.45","4464.49","97626.0","6605235.0","9.3095918E8"
"2011/05/12","4518.80","-107.57","-2.33","4563.49","4581.47","4518.80","72779.0","5503943.0","9.32167953E8"
"2011/05/11","4626.37","63.58","1.39","4614.72","4626.37","4576.49","63569.0","5052571.0","9.53725514E8"
"2011/05/09","4562.79","-16.56","-0.36","4603.56","4615.66","4556.77","54991.0","4150796.0","9.40702773E8"
"2011/05/06","4579.35","-78.71","-1.69","4595.28","4603.06","4550.96","82642.0","6329805.0","9.44280297E8"
"2011/05/04","4658.06","-45.85","-0.97","4692.26","4704.78","4635.58","72500.0","5768446.0","9.59882902E8"
"2011/05/03","4703.91","-65.08","-1.36","4762.18","4773.84","4677.86","77249.0","6211737.0","9.69221E8"
"2011/05/02","4768.99","73.68","1.57","4720.06","4768.99","4719.18","76938.0","5901426.0","9.82761745E8"
"2011/04/29","4695.31","-27.03","-0.57","4728.07","4750.52","4664.80","118358.0","8532693.0","9.66976492E8"
"2011/04/28","4722.34","4.03","0.09","4734.97","4755.84","4687.78","97709.0","7648169.0","9.73956797E8"
"2011/04/27","4718.31","12.58","0.27","4746.39","4767.25","4683.75","115718.0","9243392.0","9.72938674E8"
"2011/04/26","4705.73","-14.04","-0.30","4723.23","4733.06","4681.75","86702.0","6875141.0","9.71228073E8"
"2011/04/25","4719.77","31.10","0.66","4704.57","4725.06","4688.04","63769.0","5044305.0","9.74138752E8"
"2011/04/22","4688.67","-2.63","-0.06","4695.23","4709.62","4671.65","83988.0","6614380.0","9.67237554E8"
"2011/04/21","4691.30","55.31","1.19","4676.89","4724.57","4659.08","110062.0","8757964.0","9.68566988E8"
"2011/04/20","4635.99","107.06","2.36","4579.73","4636.81","4560.56","89971.0","7118124.0","9.55889185E8"
"2011/04/19","4528.93","-26.26","-0.58","4510.74","4556.56","4503.63","80141.0","6032989.0","9.3350094E8"
"2011/04/18","4555.19","-9.13","-0.20","4577.26","4584.08","4531.34","81782.0","6300538.0","9.39368986E8"
"2011/04/15","4564.32","-8.32","-0.18","4558.74","4572.90","4532.15","74905.0","5580863.0","9.40947124E8"
"2011/04/14","4572.64","35.80","0.79","4522.45","4572.64","4498.73","91305.0","6666387.0","9.42817786E8"
"2011/04/13","4536.84","74.96","1.68","4466.06","4536.84","4445.73","67296.0","4903496.0","9.35691797E8"
"2011/04/12","4461.88","-72.79","-1.61","4520.11","4520.84","4458.51","67266.0","4811237.0","9.2039023E8"
"2011/04/11","4534.67","-10.41","-0.23","4539.74","4559.00","4514.46","73723.0","5279038.0","9.35637672E8"
"2011/04/08","4545.08","11.81","0.26","4526.10","4563.23","4523.03","79699.0","6089111.0","9.38083772E8"
"2011/04/07","4533.27","-16.01","-0.35","4562.54","4567.82","4511.23","66459.0","4847789.0","9.35570746E8"
"2011/04/06","4549.28","-9.36","-0.21","4554.30","4570.96","4530.96","89043.0","6401136.0","9.38854331E8"
"2011/04/05","4558.64","30.36","0.67","4531.30","4558.65","4504.78","67148.0","4614491.0","9.40911059E8"
"2011/04/04","4528.28","-12.95","-0.29","4549.17","4551.91","4503.29","81580.0","6082665.0","9.34594116E8"
"2011/04/01","4541.23","28.14","0.62","4514.02","4541.23","4500.08","87500.0","5639670.0","9.37406369E8"
"2011/03/31","4513.09","31.18","0.70","4497.19","4513.09","4475.85","85081.0","6183547.0","9.31392078E8"
"2011/03/30","4481.91","43.71","0.98","4446.11","4500.46","4440.84","81369.0","5953261.0","9.21610555E8"
"2011/03/29","4438.20","34.57","0.79","4393.00","4438.20","4384.61","60961.0","4486398.0","9.15402826E8"
"2011/03/28","4403.63","5.83","0.13","4396.63","4411.46","4376.99","57673.0","4290277.0","9.08234672E8"
"2011/03/25","4397.80","40.90","0.94","4403.89","4408.58","4367.40","70439.0","5215757.0","9.0732661E8"
"2011/03/24","4356.90","52.34","1.22","4323.94","4356.90","4321.98","59109.0","4715637.0","8.98913211E8"
"2011/03/23","4304.56","-12.02","-0.28","4325.08","4330.35","4288.85","71336.0","5481822.0","8.87982069E8"
"2011/03/22","4316.58","25.69","0.60","4307.67","4319.32","4288.88","69446.0","5317322.0","8.90346421E8"
"2011/03/21","4290.89","40.19","0.95","4256.07","4295.57","4253.49","50875.0","3594345.0","8.83075005E8"
"2011/03/18","4250.70","43.79","1.04","4211.93","4270.13","4203.53","68042.0","4926169.0","8.74493028E8"
"2011/03/17","4206.91","5.97","0.14","4123.25","4215.65","4117.17","71857.0","4969754.0","8.65792995E8"
"2011/03/16","4200.94","83.75","2.03","4182.27","4212.36","4139.96","70958.0","5112283.0","8.64450272E8"
"2011/03/15","4117.19","-99.64","-2.36","4208.52","4251.53","4036.50","99692.0","6844747.0","8.47956517E8"
"2011/03/14","4216.83","59.90","1.44","4149.70","4217.06","4122.49","92668.0","6694165.0","8.68461445E8"
"2011/03/11","4156.93","-64.46","-1.53","4165.39","4194.12","4145.12","58584.0","3992590.0","8.56632088E8"
"2011/03/10","4221.39","-52.77","-1.23","4270.32","4274.17","4202.98","81072.0","5608191.0","8.69202307E8"
"2011/03/09","4274.16","11.62","0.27","4286.44","4310.31","4250.42","74544.0","4830673.0","8.78251665E8"
"2011/03/08","4262.54","32.40","0.77","4238.99","4291.56","4218.81","57342.0","3792845.0","8.76018127E8"
"2011/03/07","4230.14","-60.11","-1.40","4269.91","4287.84","4224.07","45363.0","3426037.0","8.69420963E8"
"2011/03/04","4290.25","79.48","1.89","4252.54","4300.20","4239.72","68002.0","4519749.0","8.81426335E8"
"2011/03/03","4210.77","89.26","2.17","4151.55","4210.77","4147.20","57864.0","3705153.0","8.65286477E8"
"2011/03/02","4121.51","-18.91","-0.46","4101.43","4145.26","4100.97","54889.0","3459328.0","8.47343193E8"
"2011/02/28","4140.42","-49.83","-1.19","4167.62","4180.82","4133.94","52274.0","3408210.0","8.51558819E8"
"2011/02/25","4190.25","23.09","0.55","4179.11","4196.45","4143.20","56855.0","3661934.0","8.62144656E8"
"2011/02/24","4167.16","-23.29","-0.56","4183.99","4212.06","4157.56","58367.0","3810906.0","8.52396631E8"
"2011/02/23","4190.45","-9.85","-0.23","4186.25","4222.85","4168.44","63348.0","3999726.0","8.57409219E8"
"2011/02/22","4200.30","-68.13","-1.60","4208.70","4231.13","4171.92","71516.0","4339488.0","8.60151744E8"
"2011/02/21","4268.43","-15.58","-0.36","4285.65","4290.73","4237.57","62771.0","4151864.0","8.74452671E8"
"2011/02/18","4284.01","75.23","1.79","4237.38","4290.75","4218.88","64577.0","4122073.0","8.77057088E8"
"2011/02/17","4208.78","-18.12","-0.43","4256.12","4268.46","4168.79","73540.0","4762570.0","8.61913349E8"
"2011/02/16","4226.90","-48.41","-1.13","4267.54","4302.59","4225.02","66304.0","4031361.0","8.64716909E8"
"2011/02/15","4275.31","-14.17","-0.33","4296.33","4323.36","4262.37","64340.0","4215057.0","8.75003156E8"
"2011/02/14","4289.48","94.40","2.25","4244.69","4294.24","4222.57","59342.0","3971190.0","8.77223068E8"
"2011/02/11","4195.08","-68.29","-1.60","4267.10","4297.16","4190.01","81979.0","5387768.0","8.5778756E8"
"2011/02/10","4263.37","-86.28","-1.98","4337.10","4346.75","4263.37","78826.0","5436194.0","8.71757481E8"
"2011/02/09","4349.65","-56.73","-1.29","4421.50","4421.64","4333.21","68748.0","4934004.0","8.89354485E8"
"2011/02/08","4406.38","-29.20","-0.66","4454.96","4460.93","4402.26","71129.0","5359630.0","9.00844347E8"
"2011/02/07","4435.58","26.45","0.60","4478.68","4495.26","4435.58","65626.0","4758575.0","9.07298068E8"
"2011/02/01","4409.13","7.93","0.18","4424.20","4443.17","4409.12","61663.0","4307877.0","9.02864573E8"
"2011/01/31","4401.20","-89.51","-1.99","4429.31","4445.33","4401.20","72751.0","5340652.0","9.0667536E8"
"2011/01/28","4490.71","-18.10","-0.40","4503.93","4515.54","4462.00","69730.0","5216577.0","9.25323204E8"
"2011/01/27","4508.81","8.73","0.19","4507.78","4523.94","4494.38","77797.0","5169028.0","9.28795144E8"
"2011/01/26","4500.08","56.05","1.26","4458.05","4507.06","4454.42","59969.0","4143730.0","9.26218393E8"
"2011/01/25","4444.03","13.60","0.31","4450.92","4484.03","4438.72","73484.0","4741705.0","9.15020608E8"
"2011/01/24","4430.43","28.98","0.66","4394.09","4433.67","4386.82","60949.0","4067990.0","9.11917598E8"
"2011/01/21","4401.45","-85.10","-1.90","4477.68","4479.00","4394.46","77638.0","5072014.0","9.0632976E8"
"2011/01/20","4486.55","-23.03","-0.51","4498.31","4505.47","4477.00","64554.0","4376236.0","9.2334567E8"
"2011/01/19","4509.58","41.65","0.93","4487.07","4520.21","4436.05","87920.0","6272359.0","9.2792915E8"
"2011/01/18","4467.93","-16.37","-0.37","4473.38","4504.18","4466.58","79349.0","5349212.0","9.18535435E8"
"2011/01/17","4484.30","-19.86","-0.44","4507.25","4526.62","4483.12","83367.0","5481793.0","9.19677952E8"
"2011/01/14","4504.16","45.44","1.02","4456.63","4504.25","4425.44","87511.0","5900855.0","9.23042476E8"
"2011/01/13","4458.72","-10.81","-0.24","4472.08","4505.40","4447.66","100780.0","6475205.0","9.13822212E8"
"2011/01/12","4469.53","11.70","0.26","4463.17","4478.49","4447.55","80789.0","5306277.0","9.16634756E8"
"2011/01/11","4457.83","21.06","0.47","4432.93","4457.83","4391.40","70707.0","4672541.0","9.14282247E8"
"2011/01/10","4436.77","-23.71","-0.53","4449.17","4463.34","4409.72","73051.0","4831273.0","9.10498335E8"
"2011/01/07","4460.48","14.14","0.32","4434.60","4460.48","4422.74","70144.0","5024973.0","9.1374033E8"
"2011/01/06","4446.34","-9.09","-0.20","4480.26","4483.76","4419.13","90492.0","5749983.0","9.10194193E8"
"2011/01/05","4455.43","-3.72","-0.08","4453.19","4463.27","4440.88","82750.0","5824282.0","9.12109855E8"
"2011/01/04","4459.15","33.56","0.76","4432.56","4459.15","4423.98","73970.0","5017233.0","9.13263055E8"
"2011/01/03","4425.59","38.62","0.88","4410.82","4425.60","4390.31","64489.0","3859084.0","9.06827089E8"
"2010/12/30","4386.97","12.56","0.29","4379.77","4392.35","4367.50","65340.0","3775223.0","8.9872879E8"
"2010/12/29","4374.41","22.29","0.51","4338.61","4375.23","4334.36","58676.0","3466972.0","8.96053855E8"
"2010/12/28","4352.12","22.54","0.52","4342.09","4377.62","4337.10","66945.0","3974474.0","8.91738102E8"
"2010/12/27","4329.58","-18.72","-0.43","4335.06","4357.53","4320.23","62496.0","3721467.0","8.8691535E8"
"2010/12/24","4348.30","-16.51","-0.38","4372.90","4377.49","4344.97","59388.0","3753729.0","8.90502353E8"
"2010/12/23","4364.81","1.32","0.03","4370.03","4373.66","4341.86","59460.0","3586857.0","8.94053319E8"
"2010/12/22","4363.49","5.55","0.13","4360.78","4374.35","4351.36","65116.0","4437695.0","8.94113466E8"
"2010/12/21","4357.94","27.45","0.63","4358.18","4376.40","4348.37","89260.0","5561205.0","8.93285525E8"
"2010/12/20","4330.49","-1.69","-0.04","4297.26","4335.14","4275.04","97718.0","5480948.0","8.87038321E8"
"2010/12/17","4332.18","47.28","1.10","4304.70","4335.78","4288.43","82655.0","4961906.0","8.87513358E8"
"2010/12/16","4284.90","-17.29","-0.40","4283.22","4308.20","4268.19","58944.0","3868694.0","8.7865624E8"
"2010/12/15","4302.19","17.81","0.42","4282.80","4302.19","4272.86","72848.0","4671361.0","8.82045235E8"
"2010/12/14","4284.38","32.17","0.76","4263.36","4285.10","4253.27","77164.0","4630640.0","8.78258912E8"
"2010/12/13","4252.21","27.37","0.65","4241.45","4256.75","4220.55","62966.0","3816943.0","8.72174292E8"
"2010/12/10","4224.84","-12.48","-0.29","4224.84","4243.54","4209.77","63425.0","3797738.0","8.66891639E8"
"2010/12/09","4237.32","74.02","1.78","4181.69","4237.32","4174.50","83016.0","5263014.0","8.69076671E8"
"2010/12/08","4163.30","-15.86","-0.38","4172.68","4197.54","4160.19","64784.0","3868615.0","8.5378639E8"
"2010/12/07","4179.16","22.52","0.54","4159.68","4187.58","4151.26","65594.0","4290234.0","8.57116175E8"
"2010/12/06","4156.64","-3.99","-0.10","4168.12","4169.83","4138.66","62780.0","3792908.0","8.52347683E8"
"2010/12/03","4160.63","26.39","0.64","4157.06","4160.70","4135.05","70840.0","5204099.0","8.53617261E8"
"2010/12/02","4134.24","46.25","1.13","4115.97","4136.40","4107.41","66697.0","4256033.0","8.47862539E8"
"2010/12/01","4087.99","57.57","1.43","4039.11","4088.07","4032.86","55042.0","3500003.0","8.3815259E8"
"2010/11/30","4030.42","16.27","0.41","4000.73","4066.53","3998.94","67826.0","4034353.0","8.26333495E8"
"2010/11/29","4014.15","-6.92","-0.17","4029.53","4047.29","3978.71","58527.0","3307112.0","8.23148897E8"
"2010/11/26","4021.07","-50.58","-1.24","4081.17","4090.65","4004.93","68806.0","3983819.0","8.25807709E8"
"2010/11/25","4071.65","3.38","0.08","4083.06","4085.76","4042.11","73277.0","4110750.0","8.36175612E8"
"2010/11/24","4068.27","5.34","0.13","3978.56","4074.92","3975.15","95215.0","5722921.0","8.35435784E8"
"2010/11/23","4062.93","-29.23","-0.71","4078.97","4091.30","4039.13","93640.0","5320344.0","8.35039722E8"
"2010/11/22","4092.16","4.82","0.12","4098.48","4116.32","4080.42","70891.0","5132466.0","8.41277795E8"
"2010/11/19","4087.34","29.65","0.73","4075.36","4087.62","4053.36","64502.0","4422996.0","8.40538589E8"
"2010/11/18","4057.69","62.58","1.57","4021.95","4061.13","4011.14","65968.0","4119271.0","8.33923992E8"
"2010/11/17","3995.11","-7.80","-0.19","3956.97","4022.62","3952.60","73055.0","4283143.0","8.21395323E8"
"2010/11/16","4002.91","-22.10","-0.55","4020.13","4030.42","3978.85","101792.0","5274241.0","8.23021276E8"
"2010/11/15","4025.01","10.37","0.26","4029.60","4045.94","3997.67","61695.0","4188618.0","8.28266602E8"
"2010/11/12","4014.64","18.63","0.47","4080.84","4101.99","3987.53","99620.0","6525614.0","8.26340536E8"
"2010/11/11","3996.01","-125.95","-3.06","4117.78","4142.47","3996.01","98685.0","6791068.0","8.23098752E8"
"2010/11/10","4121.96","46.64","1.14","4071.28","4122.01","4069.56","59852.0","4101890.0","8.48174163E8"
"2010/11/09","4075.32","6.51","0.16","4069.04","4077.18","4051.03","52905.0","4025673.0","8.38798886E8"
"2010/11/08","4068.81","4.30","0.11","4079.77","4085.41","4039.90","52831.0","3352463.0","8.37246275E8"
"2010/11/05","4064.51","2.28","0.06","4105.11","4122.43","4063.48","76022.0","4904627.0","8.36372702E8"
"2010/11/04","4062.23","13.40","0.33","4058.98","4067.95","4044.96","59097.0","4035439.0","8.36367056E8"
